,Negative,Neutral,Positive,Negative counts,Neutral counts,Positive counts,Word counts,Negative TFIDF,Neutral TFIDF,Positive TFIDF,word
837,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,mighty
838,1.0,1.0,0.0,2.0,2.0,0.0,4.0,0.5,0.5,0.0,reality
839,1.0,1.0,1.0,1.0,1.0,7.0,9.0,0.1111111111111111,0.1111111111111111,0.7777777777777778,spot
840,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,beautifully
841,0.0,1.0,1.0,0.0,2.0,2.0,4.0,0.0,0.5,0.5,Holly
842,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Heliaea
843,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,fee
844,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,factory
845,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Ugric
846,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,rupee
847,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,dethrone
848,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,somebody
849,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,tendence
850,1.0,1.0,1.0,70.0,17.0,36.0,123.0,0.5691056910569106,0.13821138211382114,0.2926829268292683,go
851,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.32
852,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0.5,Tor
853,1.0,1.0,0.0,1.0,2.0,0.0,3.0,0.3333333333333333,0.6666666666666666,0.0,shoot
854,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,Amerind
855,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,decode
856,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,flooding
857,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,Bab
858,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,bigha
859,1.0,0.0,1.0,7.0,0.0,1.0,8.0,0.875,0.0,0.125,Sorrel
860,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,stick
861,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,Mauri
862,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,removal
863,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Tilletia
864,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,urge
865,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,teacher
866,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,matsu
867,1.0,0.0,1.0,5.0,0.0,1.0,6.0,0.8333333333333334,0.0,0.16666666666666666,sick
868,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,jed
869,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,step
870,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0.5,express
871,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4-member
872,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Miguel
873,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Memnon
874,0.0,1.0,1.0,0.0,5.0,1.0,6.0,0.0,0.8333333333333334,0.16666666666666666,trust
875,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,sull
876,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,communalism
877,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,amid
878,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,Shaker
879,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,nonmetal
880,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Storting
881,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0.5,Bullom
882,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Triturus
883,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Spencer
884,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,agency
885,1.0,1.0,1.0,39.0,10.0,24.0,73.0,0.5342465753424658,0.136986301369863,0.3287671232876712,see
886,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,guilty
887,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,jean
888,0.0,0.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,shear
889,1.0,1.0,1.0,2.0,1.0,1.0,4.0,0.5,0.25,0.25,point
890,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,discredit
891,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,otic
892,1.0,1.0,0.0,1.0,2.0,0.0,3.0,0.3333333333333333,0.6666666666666666,0.0,senior
893,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Cinemascope
894,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,risk
895,1.0,0.0,1.0,1.0,0.0,5.0,6.0,0.16666666666666666,0.0,0.8333333333333334,Easter
896,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,shun
897,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,lender
898,1.0,1.0,0.0,1.0,2.0,0.0,3.0,0.3333333333333333,0.6666666666666666,0.0,bottom
899,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,courage
900,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,16000
901,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,prevent
902,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,carina
903,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Studite
904,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,Yahuna
905,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.5,0.5,0.0,correct
906,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Astragalus
907,0.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,0.6666666666666666,0.3333333333333333,goal
908,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,decad
909,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.5,0.5,0.0,left
910,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.5,0.5,0.0,linear
911,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,sentiment
912,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Cole
913,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,Sanjib
914,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,ware
915,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,mapo
916,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,range
917,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,swanky
918,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,Teague
919,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0.5,trash
920,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Satan
921,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Chalina
922,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,certificate
923,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.5,0.5,0.0,complainingly
924,1.0,1.0,1.0,1.0,2.0,2.0,5.0,0.2,0.4,0.4,import
925,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,industry
926,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,constitution
927,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,slap
928,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,rename
929,1.0,1.0,1.0,1.0,5.0,5.0,11.0,0.09090909090909091,0.45454545454545453,0.45454545454545453,20
930,1.0,1.0,1.0,5.0,6.0,2.0,13.0,0.38461538461538464,0.46153846153846156,0.15384615384615385,stop
931,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,escalate
932,1.0,1.0,1.0,3.0,3.0,2.0,8.0,0.375,0.375,0.25,turn
933,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Wagnerite
934,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,honey
935,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,compensate
936,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,studdie
937,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,sleepy
938,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,accent
939,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,guest
940,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,feature
941,1.0,1.0,0.0,1.0,18.0,0.0,19.0,0.05263157894736842,0.9473684210526315,0.0,seat
942,1.0,1.0,0.0,3.0,1.0,0.0,4.0,0.75,0.25,0.0,wont
943,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,secundate
944,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,.39
945,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.5,0.5,0.0,catch
946,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,didna
947,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,property
948,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,brutal
949,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,'A7a
950,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,involve
951,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Maine
952,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,jacket
953,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,loll
954,1.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,Selena
955,1.0,1.0,0.0,1.0,2.0,0.0,3.0,0.3333333333333333,0.6666666666666666,0.0,effect
956,1.0,0.0,1.0,4.0,0.0,1.0,5.0,0.8,0.0,0.2,tired
957,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,appropriate
958,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,gain
959,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.5,0.0,0.5,dong
960,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Eirene
961,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,helder
962,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Saidi
963,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,honest
964,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,genre
965,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,contribution
966,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0.5,Media
967,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,pitfall
968,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Medish
969,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,handwork
970,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.5,0.0,0.5,Umaua
971,0.0,1.0,1.0,0.0,6.0,2.0,8.0,0.0,0.75,0.25,Sundar
972,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,chaotic
973,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,colour
974,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,completely
975,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,basketball
976,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,adorable
977,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Damon
978,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,dhan
979,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,bench
980,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,killing
981,1.0,1.0,1.0,2.0,1.0,1.0,4.0,0.5,0.25,0.25,4
982,1.0,1.0,1.0,367.0,19.0,206.0,592.0,0.6199324324324325,0.03209459459459459,0.34797297297297297,I
983,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Greenland
984,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Ansarie
985,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,deviation
986,1.0,0.0,1.0,9.0,0.0,2.0,11.0,0.8181818181818182,0.0,0.18181818181818182,someone
987,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.5,0.0,0.5,professional
988,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Heracliteanism
989,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,wheat
990,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,taking
991,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,triangulation
992,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,underway
993,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Danization
994,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,crescent
995,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Price
996,1.0,1.0,1.0,2.0,6.0,2.0,10.0,0.2,0.6,0.2,service
997,0.0,1.0,0.0,0.0,10.0,0.0,10.0,0.0,1.0,0.0,Bihari
998,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0.5,female
999,1.0,0.0,1.0,3.0,0.0,1.0,4.0,0.75,0.0,0.25,cold
1000,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Egypt
1001,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,coachee
1002,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Anableps
1003,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Stephen
1004,1.0,1.0,1.0,8.0,51.0,8.0,67.0,0.11940298507462686,0.7611940298507462,0.11940298507462686,U
1005,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,acquire
1006,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,third
1007,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,integrity
1008,1.0,1.0,0.0,2.0,2.0,0.0,4.0,0.5,0.5,0.0,lucky
1009,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Paraiyan
1010,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,Xyleborus
1011,0.0,1.0,1.0,0.0,1.0,7.0,8.0,0.0,0.125,0.875,Mer
1012,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,roost
1013,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,charity
1014,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,constituency
1015,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,text
1016,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,72
1017,1.0,0.0,1.0,5.0,0.0,12.0,17.0,0.29411764705882354,0.0,0.7058823529411765,read
1018,1.0,1.0,0.0,2.0,1.0,0.0,3.0,0.6666666666666666,0.3333333333333333,0.0,pen
1019,1.0,0.0,1.0,2.0,0.0,1.0,3.0,0.6666666666666666,0.0,0.3333333333333333,Wishram
1020,1.0,1.0,1.0,8.0,6.0,7.0,21.0,0.38095238095238093,0.2857142857142857,0.3333333333333333,happen
1021,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,less
1022,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,nonflying
1023,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Lowell
1024,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Kushshu
1025,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0.5,Directoire
1026,0.0,1.0,1.0,0.0,1.0,3.0,4.0,0.0,0.25,0.75,Congreso
1027,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,narra
1028,1.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,saw
1029,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,February
1030,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,pappus
1031,0.0,1.0,1.0,0.0,1.0,5.0,6.0,0.0,0.16666666666666666,0.8333333333333334,crew
1032,1.0,0.0,1.0,72.0,0.0,1.0,73.0,0.9863013698630136,0.0,0.0136986301369863,sad
1033,0.0,1.0,1.0,0.0,7.0,5.0,12.0,0.0,0.5833333333333334,0.4166666666666667,join
1034,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Menura
1035,0.0,1.0,0.0,0.0,72.0,0.0,72.0,0.0,1.0,0.0,India
1036,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,unveiler
1037,1.0,0.0,1.0,1.0,0.0,4.0,5.0,0.2,0.0,0.8,super
1038,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,moral
1039,1.0,1.0,1.0,54.0,1.0,43.0,98.0,0.5510204081632653,0.01020408163265306,0.4387755102040816,like
1040,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,immune
1041,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,betso
1042,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,droll
1043,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,Veronica
1044,1.0,1.0,0.0,8.0,1.0,0.0,9.0,0.8888888888888888,0.1111111111111111,0.0,poor
1045,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,peenge
1046,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Leo
1047,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Beth
1048,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,fang
1049,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,drone
1050,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,joom
1051,0.0,1.0,1.0,0.0,3.0,1.0,4.0,0.0,0.75,0.25,Mar
1052,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,outlet
1053,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,logotype
1054,1.0,0.0,1.0,3.0,0.0,1.0,4.0,0.75,0.0,0.25,huh
1055,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Mousterian
1056,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,Rockies
1057,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,frapping
1058,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2km
1059,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,invoke
1060,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,memoria
1061,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,uphold
1062,1.0,0.0,0.0,18.0,0.0,0.0,18.0,1.0,0.0,0.0,sincerely
1063,1.0,1.0,1.0,2.0,1.0,1.0,4.0,0.5,0.25,0.25,child
1064,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,1.0,0.0,Ophion
1065,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,shamir
1066,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,clasher
1067,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,attacker
1068,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,.24
1069,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,cereal
1070,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,incendiary
1071,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Odzooks
1072,1.0,1.0,0.0,1.0,6.0,0.0,7.0,0.14285714285714285,0.8571428571428571,0.0,report
1073,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,broad
1074,0.0,1.0,0.0,0.0,7.0,0.0,7.0,0.0,1.0,0.0,district
1075,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,portfolio
1076,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,explore
1077,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.5,0.0,0.5,Oocystis
1078,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Shen
1079,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,Chinese
1080,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,coster
1081,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,flock
1082,1.0,1.0,0.0,1.0,5.0,0.0,6.0,0.16666666666666666,0.8333333333333334,0.0,likely
1083,1.0,0.0,1.0,4.0,0.0,2.0,6.0,0.6666666666666666,0.0,0.3333333333333333,believe
1084,0.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,0.6666666666666666,0.3333333333333333,reveal
1085,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Correa
1086,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Bangia
1087,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,reject
1088,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,guideline
1089,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,desperate
1090,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,glass
1091,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,Sagai
1092,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,west
1093,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,ani
1094,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,immigrant
1095,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,exon
1096,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,jupe
1097,1.0,0.0,1.0,3.0,0.0,2.0,5.0,0.6,0.0,0.4,mad
1098,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,hind
1099,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,clarifier
1100,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,bikini
1101,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Gatha
1102,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Tokay
1103,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,5-judge
1104,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,iiwi
1105,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,caffeine
1106,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,Korean
1107,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Uchee
1108,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,three
1109,1.0,1.0,1.0,5.0,2.0,1.0,8.0,0.625,0.25,0.125,car
1110,0.0,1.0,1.0,0.0,3.0,1.0,4.0,0.0,0.75,0.25,among
1111,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,anniversary
1112,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,sociocrat
1113,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,rude
1114,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Leskea
1115,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,garden
1116,0.0,1.0,1.0,0.0,3.0,1.0,4.0,0.0,0.75,0.25,propose
1117,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,Yaru
1118,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,Ami
1119,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,vivid
1120,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,School
1121,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.5,0.5,0.0,medical
1122,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,attain
1123,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,fairly
1124,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,creep
1125,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,insoul
1126,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.5,0.5,booth
1127,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,supply
1128,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,shower
1129,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,bird
